cp_id,trans_x,trans_y,rot,deformation
0,0.2,0.0,-0.5235987755982988,0.08103853257931919
0,0.2,0.0,-0.7853981633974483,0.08670656915707127
0,0.2,0.0,-0.2617993877991494,0.10927340568118966
0,0.19318516525781368,0.05176380902050415,-0.5235987755982988,0.05751026140265696
0,0.19318516525781368,0.05176380902050415,-0.7853981633974483,0.06993745050407281
0,0.19318516525781368,0.05176380902050415,-0.2617993877991494,0.09375650616106446
0,0.17320508075688776,0.09999999999999999,-0.5235987755982988,0.03336387423543196
0,0.17320508075688776,0.09999999999999999,-0.7853981633974483,0.05665950514286253
0,0.17320508075688776,0.09999999999999999,-0.2617993877991494,0.07871783812265352
0,0.14142135623730953,0.1414213562373095,-0.5235987755982988,0.007123769656299234
0,0.14142135623730953,0.1414213562373095,-0.7853981633974483,0.04115694372863033
0,0.14142135623730953,0.1414213562373095,-0.2617993877991494,0.0582014448555138
0,0.10000000000000003,0.17320508075688773,-0.5235987755982988,0.008378184618531747
0,0.10000000000000003,0.17320508075688773,-0.7853981633974483,0.045913037489105656
0,0.10000000000000003,0.17320508075688773,-0.2617993877991494,0.04753358717673136
0,0.05176380902050415,0.19318516525781368,-0.5235987755982988,0.013031826290377154
0,0.05176380902050415,0.19318516525781368,-0.2617993877991494,0.026636524154405296
0,0.05176380902050415,0.19318516525781368,-0.7853981633974483,0.04615334398019534
0,1.2246467991473533e-17,0.2,-0.2617993877991494,0.014544222303100488
0,1.2246467991473533e-17,0.2,-0.5235987755982988,0.02287297799971507
0,1.2246467991473533e-17,0.2,0.0,0.04478338788360653
0,-0.051763809020504176,0.19318516525781368,-0.2617993877991494,0.008282975748992536
0,-0.051763809020504176,0.19318516525781368,0.0,0.03128924770053445
0,-0.051763809020504176,0.19318516525781368,-0.5235987755982988,0.035673604378530184
0,-0.09999999999999996,0.17320508075688776,0.0,0.017406759264642413
0,-0.09999999999999996,0.17320508075688776,-0.2617993877991494,0.017890238640422825
0,-0.09999999999999996,0.17320508075688776,0.2617993877991494,0.046593966577416865
0,-0.1414213562373095,0.14142135623730953,0.0,0.006350966617484999
0,-0.1414213562373095,0.14142135623730953,-0.2617993877991494,0.033001262146143406
0,-0.1414213562373095,0.14142135623730953,0.2617993877991494,0.03352224810828661
0,-0.17320508075688776,0.09999999999999999,0.0,0.01599115569650983
0,-0.17320508075688776,0.09999999999999999,0.2617993877991494,0.02005209069879869
0,-0.17320508075688776,0.09999999999999999,0.5235987755982988,0.048792230632165125
0,-0.19318516525781365,0.0517638090205042,0.2617993877991494,0.0068517205669784646
0,-0.19318516525781365,0.0517638090205042,0.0,0.03131837402409221
0,-0.19318516525781365,0.0517638090205042,0.5235987755982988,0.036663261039163064
0,-0.2,2.4492935982947065e-17,0.2617993877991494,0.011472522493149135
0,-0.2,2.4492935982947065e-17,0.5235987755982988,0.024178940478135895
0,-0.2,2.4492935982947065e-17,0.7853981633974483,0.06577504189476695
1,0.2,0.0,-0.5235987755982988,0.030338437731766643
1,0.2,0.0,-0.7853981633974483,0.03718891384199433
1,0.2,0.0,-1.0471975511965976,0.07125508315315768
1,0.19318516525781368,0.05176380902050415,-0.5235987755982988,0.02337587356055892
1,0.19318516525781368,0.05176380902050415,-0.7853981633974483,0.03289965555155747
1,0.19318516525781368,0.05176380902050415,-0.2617993877991494,0.06800726483673153
1,0.17320508075688776,0.09999999999999999,-0.5235987755982988,0.011595531902482024
1,0.17320508075688776,0.09999999999999999,-0.7853981633974483,0.0246721770495504
1,0.17320508075688776,0.09999999999999999,-0.2617993877991494,0.048122374293439095
1,0.14142135623730953,0.1414213562373095,-0.5235987755982988,0.006072714169564404
1,0.14142135623730953,0.1414213562373095,-0.7853981633974483,0.022053173062116602
1,0.14142135623730953,0.1414213562373095,-0.2617993877991494,0.032995461842175555
1,0.10000000000000003,0.17320508075688773,-0.5235987755982988,0.007936460781941372
1,0.10000000000000003,0.17320508075688773,-0.2617993877991494,0.016325717638567647
1,0.10000000000000003,0.17320508075688773,-0.7853981633974483,0.026069964375371873
1,0.05176380902050415,0.19318516525781368,-0.2617993877991494,0.008276008223362025
1,0.05176380902050415,0.19318516525781368,-0.5235987755982988,0.012613667339510111
1,0.05176380902050415,0.19318516525781368,-0.7853981633974483,0.03718948261959683
1,1.2246467991473533e-17,0.2,-0.2617993877991494,0.007956670800493178
1,1.2246467991473533e-17,0.2,0.0,0.016907257955750116
1,1.2246467991473533e-17,0.2,-0.5235987755982988,0.018041934491354713
1,-0.051763809020504176,0.19318516525781368,0.0,0.008854379855969471
1,-0.051763809020504176,0.19318516525781368,-0.2617993877991494,0.012289894781217527
1,-0.051763809020504176,0.19318516525781368,-0.5235987755982988,0.02306803189004257
1,-0.09999999999999996,0.17320508075688776,0.0,0.008159679393405152
1,-0.09999999999999996,0.17320508075688776,0.2617993877991494,0.01703678477894176
1,-0.09999999999999996,0.17320508075688776,-0.2617993877991494,0.017536657430045757
1,-0.1414213562373095,0.14142135623730953,0.2617993877991494,0.010542359355947996
1,-0.1414213562373095,0.14142135623730953,0.0,0.011651802011839216
1,-0.1414213562373095,0.14142135623730953,-0.2617993877991494,0.02197487816538239
1,-0.17320508075688776,0.09999999999999999,0.2617993877991494,0.008208845920619007
1,-0.17320508075688776,0.09999999999999999,0.5235987755982988,0.020681882997913313
1,-0.17320508075688776,0.09999999999999999,0.0,0.022610751065340908
1,-0.19318516525781365,0.0517638090205042,0.2617993877991494,0.010452959997208324
1,-0.19318516525781365,0.0517638090205042,0.5235987755982988,0.01467338596793083
1,-0.19318516525781365,0.0517638090205042,0.7853981633974483,0.0383122455149881
1,-0.2,2.4492935982947065e-17,0.5235987755982988,0.00936086403521177
1,-0.2,2.4492935982947065e-17,0.2617993877991494,0.026433982040965868
1,-0.2,2.4492935982947065e-17,0.7853981633974483,0.028582531250523766
2,0.2,0.0,-0.5235987755982988,0.010708805574236558
