cp_id,trans_x,trans_y,rot,deformation
0,0.5,0.0,-1.0471975511965976,0.015157307906410292
0,0.5,0.0,-1.3089969389957472,0.07952525864532226
0,0.5,0.0,-0.7853981633974483,0.08495721332097457
0,0.48296291314453416,0.12940952255126037,-1.0471975511965976,0.020793218553119424
0,0.48296291314453416,0.12940952255126037,-0.7853981633974483,0.05581537088467328
0,0.48296291314453416,0.12940952255126037,-1.3089969389957472,0.09177803631662577
0,0.43301270189221935,0.24999999999999997,-0.7853981633974483,0.02437518185318633
0,0.43301270189221935,0.24999999999999997,-1.0471975511965976,0.04411033882188754
0,0.43301270189221935,0.24999999999999997,-0.5235987755982988,0.10299630892478813
0,0.3535533905932738,0.35355339059327373,-0.7853981633974483,0.013389862360005715
0,0.3535533905932738,0.35355339059327373,-0.5235987755982988,0.058732775127536795
0,0.3535533905932738,0.35355339059327373,-1.0471975511965976,0.0776271524012461
0,0.25000000000000006,0.4330127018922193,-0.5235987755982988,0.014908940828239993
0,0.25000000000000006,0.4330127018922193,-0.7853981633974483,0.05093942415916314
0,0.25000000000000006,0.4330127018922193,-0.2617993877991494,0.08916075516767953
0,0.12940952255126037,0.48296291314453416,-0.5235987755982988,0.028010165702009922
0,0.12940952255126037,0.48296291314453416,-0.2617993877991494,0.03837921387589903
0,0.12940952255126037,0.48296291314453416,-0.7853981633974483,0.09465820965864741
0,3.061616997868383e-17,0.5,-0.2617993877991494,0.007433217684144319
0,3.061616997868383e-17,0.5,0.0,0.06153573164654884
0,3.061616997868383e-17,0.5,-0.5235987755982988,0.07223957752564675
0,-0.12940952255126043,0.48296291314453416,0.0,0.014987614110152068
0,-0.12940952255126043,0.48296291314453416,-0.2617993877991494,0.05071663222708519
0,-0.12940952255126043,0.48296291314453416,0.2617993877991494,0.0839001127271967
0,-0.2499999999999999,0.43301270189221935,0.0,0.02967296263450602
0,-0.2499999999999999,0.43301270189221935,0.2617993877991494,0.03525533820772469
0,-0.2499999999999999,0.43301270189221935,-0.2617993877991494,0.10107490478297837
0,-0.35355339059327373,0.3535533905932738,0.2617993877991494,0.008995212687646354
0,-0.35355339059327373,0.3535533905932738,0.5235987755982988,0.05652939509749944
0,-0.35355339059327373,0.3535533905932738,0.0,0.07751188797146799
0,-0.43301270189221935,0.24999999999999997,0.5235987755982988,0.01525331985514468
0,-0.43301270189221935,0.24999999999999997,0.2617993877991494,0.05298507105123773
0,-0.43301270189221935,0.24999999999999997,0.7853981633974483,0.0797916463397636
0,-0.4829629131445341,0.1294095225512605,0.5235987755982988,0.027181364360608553
0,-0.4829629131445341,0.1294095225512605,0.7853981633974483,0.039290908146500055
0,-0.4829629131445341,0.1294095225512605,0.2617993877991494,0.10285259046052632
0,-0.5,6.123233995736766e-17,0.7853981633974483,0.006822344110439549
0,-0.5,6.123233995736766e-17,1.0471975511965976,0.0678222874038247
0,-0.5,6.123233995736766e-17,0.5235987755982988,0.06994622372602587
1,0.5,0.0,-1.0471975511965976,0.019769096544658787
1,0.5,0.0,-0.7853981633974483,0.042465082010342325
1,0.5,0.0,-1.3089969389957472,0.07727203233022971
1,0.48296291314453416,0.12940952255126037,-0.7853981633974483,0.012499237741135148
1,0.48296291314453416,0.12940952255126037,-1.0471975511965976,0.044351433133781225
1,0.48296291314453416,0.12940952255126037,-0.5235987755982988,0.07975137729287467
1,0.43301270189221935,0.24999999999999997,-0.7853981633974483,0.021082716302931254
1,0.43301270189221935,0.24999999999999997,-0.5235987755982988,0.037255216899671054
1,0.43301270189221935,0.24999999999999997,-1.0471975511965976,0.07528443689541983
1,0.3535533905932738,0.35355339059327373,-0.5235987755982988,0.006644590107273779
1,0.3535533905932738,0.35355339059327373,-0.7853981633974483,0.054170557816681536
1,0.3535533905932738,0.35355339059327373,-0.2617993877991494,0.0602598409797335
1,0.25000000000000006,0.4330127018922193,-0.2617993877991494,0.020151220997139133
1,0.25000000000000006,0.4330127018922193,-0.5235987755982988,0.03576985749679416
1,0.25000000000000006,0.4330127018922193,0.0,0.08213541811858831
1,0.12940952255126037,0.48296291314453416,-0.2617993877991494,0.018980520692496932
