push_x,push_y,push_ori,trans_x,trans_y,rot,deformation
-0.18749998229387188,-0.22936441676323227,3.141592653589793,0.5,0.0,-0.5235987755982988,0.03020399275654801
-0.18749998229387188,-0.22936441676323227,3.141592653589793,0.5,0.0,-0.7853981633974483,0.053972313980885984
-0.18749998229387188,-0.22936441676323227,3.141592653589793,0.5,0.0,-0.2617993877991494,0.09852527395418503
-0.18749998229387188,-0.22936441676323227,3.141592653589793,0.48296291314453416,0.12940952255126037,-0.5235987755982988,0.034766581197192566
-0.18749998229387188,-0.22936441676323227,3.141592653589793,0.48296291314453416,0.12940952255126037,-0.2617993877991494,0.052085428315228985
-0.18749998229387188,-0.22936441676323227,3.141592653589793,0.48296291314453416,0.12940952255126037,-0.7853981633974483,0.09899574207082919
-0.18749998229387188,-0.22936441676323227,3.141592653589793,0.43301270189221935,0.24999999999999997,-0.2617993877991494,0.027085950035167918
-0.18749998229387188,-0.22936441676323227,3.141592653589793,0.43301270189221935,0.24999999999999997,0.0,0.07506102821155863
-0.18749998229387188,-0.22936441676323227,3.141592653589793,0.43301270189221935,0.24999999999999997,-0.5235987755982988,0.07799160984057212
-0.18749998229387188,-0.22936441676323227,3.141592653589793,0.3535533905932738,0.35355339059327373,0.0,0.034342640342489954
-0.18749998229387188,-0.22936441676323227,3.141592653589793,0.3535533905932738,0.35355339059327373,-0.2617993877991494,0.05811308620834296
-0.18749998229387188,-0.22936441676323227,3.141592653589793,0.3535533905932738,0.35355339059327373,0.2617993877991494,0.0977004529605497
-0.18749998229387188,-0.22936441676323227,3.141592653589793,0.25000000000000006,0.4330127018922193,0.0,0.040245853706742905
-0.18749998229387188,-0.22936441676323227,3.141592653589793,0.25000000000000006,0.4330127018922193,0.2617993877991494,0.05067208813257805
-0.18749998229387188,-0.22936441676323227,3.141592653589793,0.25000000000000006,0.4330127018922193,-0.2617993877991494,0.10565820118048641
-0.18749998229387188,-0.22936441676323227,3.141592653589793,0.12940952255126037,0.48296291314453416,0.2617993877991494,0.029212983128289006
-0.18749998229387188,-0.22936441676323227,3.141592653589793,0.12940952255126037,0.48296291314453416,0.5235987755982988,0.07096649894774036
-0.18749998229387188,-0.22936441676323227,3.141592653589793,0.12940952255126037,0.48296291314453416,0.0,0.08387164529738834
-0.18749998229387188,-0.22936441676323227,3.141592653589793,3.061616997868383e-17,0.5,0.5235987755982988,0.032494041628424564
-0.18749998229387188,-0.22936441676323227,3.141592653589793,3.061616997868383e-17,0.5,0.2617993877991494,0.061428889867473066
-0.18749998229387188,-0.22936441676323227,3.141592653589793,3.061616997868383e-17,0.5,0.7853981633974483,0.09357358747755476
-0.18749998229387188,-0.22936441676323227,3.141592653589793,-0.12940952255126043,0.48296291314453416,0.5235987755982988,0.03821277794738257
-0.18749998229387188,-0.22936441676323227,3.141592653589793,-0.12940952255126043,0.48296291314453416,0.7853981633974483,0.05068926322241458
-0.18749998229387188,-0.22936441676323227,3.141592653589793,-0.12940952255126043,0.48296291314453416,0.2617993877991494,0.10666684815460105
-0.18749998229387188,-0.22936441676323227,3.141592653589793,-0.2499999999999999,0.43301270189221935,0.7853981633974483,0.025652971567461286
-0.18749998229387188,-0.22936441676323227,3.141592653589793,-0.2499999999999999,0.43301270189221935,0.5235987755982988,0.07616256911356849
-0.18749998229387188,-0.22936441676323227,3.141592653589793,-0.2499999999999999,0.43301270189221935,1.0471975511965976,0.08005184802404086
-0.18749998229387188,-0.22936441676323227,3.141592653589793,-0.35355339059327373,0.3535533905932738,0.7853981633974483,0.046686364820749185
-0.18749998229387188,-0.22936441676323227,3.141592653589793,-0.35355339059327373,0.3535533905932738,1.0471975511965976,0.05529831598873516
-0.18749998229387188,-0.22936441676323227,3.141592653589793,-0.35355339059327373,0.3535533905932738,1.3089969389957472,0.11623770928521902
-0.18749998229387188,-0.22936441676323227,3.141592653589793,-0.43301270189221935,0.24999999999999997,1.0471975511965976,0.05584133442800188
-0.18749998229387188,-0.22936441676323227,3.141592653589793,-0.43301270189221935,0.24999999999999997,0.7853981633974483,0.07892892615348546
-0.18749998229387188,-0.22936441676323227,3.141592653589793,-0.43301270189221935,0.24999999999999997,1.3089969389957472,0.09856602193077976
-0.18749998229387188,-0.22936441676323227,3.141592653589793,-0.4829629131445341,0.1294095225512605,1.0471975511965976,0.06565430486139508
-0.18749998229387188,-0.22936441676323227,3.141592653589793,-0.4829629131445341,0.1294095225512605,1.3089969389957472,0.08743272677472977
-0.18749998229387188,-0.22936441676323227,3.141592653589793,-0.4829629131445341,0.1294095225512605,0.7853981633974483,0.1180616890683891
-0.18749998229387188,-0.22936441676323227,3.141592653589793,-0.5,6.123233995736766e-17,1.3089969389957472,0.09739624075522685
-0.18749998229387188,-0.22936441676323227,3.141592653589793,-0.5,6.123233995736766e-17,1.0471975511965976,0.1009440752337861
-0.18749998229387188,-0.22936441676323227,3.141592653589793,-0.5,6.123233995736766e-17,1.5707963267948966,0.13921631276056481
-0.24999998229387188,-0.16686441676323227,1.5707963267948966,0.5,0.0,-1.0471975511965976,0.06909032112808455
-0.24999998229387188,-0.16686441676323227,1.5707963267948966,0.5,0.0,-1.3089969389957472,0.08825247814366734
-0.24999998229387188,-0.16686441676323227,1.5707963267948966,0.5,0.0,-0.7853981633974483,0.1192729040088092
-0.24999998229387188,-0.16686441676323227,1.5707963267948966,0.48296291314453416,0.12940952255126037,-1.0471975511965976,0.05948581296779441
-0.24999998229387188,-0.16686441676323227,1.5707963267948966,0.48296291314453416,0.12940952255126037,-0.7853981633974483,0.0911244726201376
-0.24999998229387188,-0.16686441676323227,1.5707963267948966,0.48296291314453416,0.12940952255126037,-1.3089969389957472,0.10548748330496195
-0.24999998229387188,-0.16686441676323227,1.5707963267948966,0.43301270189221935,0.24999999999999997,-1.0471975511965976,0.06754422448909295
-0.24999998229387188,-0.16686441676323227,1.5707963267948966,0.43301270189221935,0.24999999999999997,-0.7853981633974483,0.068340181609235
-0.24999998229387188,-0.16686441676323227,1.5707963267948966,0.43301270189221935,0.24999999999999997,-1.3089969389957472,0.11366049091467696
-0.24999998229387188,-0.16686441676323227,1.5707963267948966,0.3535533905932738,0.35355339059327373,-0.7853981633974483,0.04816294509915908
-0.24999998229387188,-0.16686441676323227,1.5707963267948966,0.3535533905932738,0.35355339059327373,-1.0471975511965976,0.07529272047728364
-0.24999998229387188,-0.16686441676323227,1.5707963267948966,0.3535533905932738,0.35355339059327373,-0.5235987755982988,0.10109420209940798
-0.24999998229387188,-0.16686441676323227,1.5707963267948966,0.25000000000000006,0.4330127018922193,-0.7853981633974483,0.05017922338627596
-0.24999998229387188,-0.16686441676323227,1.5707963267948966,0.25000000000000006,0.4330127018922193,-0.5235987755982988,0.06614382313454478
-0.24999998229387188,-0.16686441676323227,1.5707963267948966,0.25000000000000006,0.4330127018922193,-1.0471975511965976,0.09657992700851586
-0.24999998229387188,-0.16686441676323227,1.5707963267948966,0.12940952255126037,0.48296291314453416,-0.5235987755982988,0.0397797130009067
-0.24999998229387188,-0.16686441676323227,1.5707963267948966,0.12940952255126037,0.48296291314453416,-0.7853981633974483,0.06954336240983013
-0.24999998229387188,-0.16686441676323227,1.5707963267948966,0.12940952255126037,0.48296291314453416,-0.2617993877991494,0.09353430656701127
-0.24999998229387188,-0.16686441676323227,1.5707963267948966,3.061616997868383e-17,0.5,-0.2617993877991494,0.04514833704503938
-0.24999998229387188,-0.16686441676323227,1.5707963267948966,3.061616997868383e-17,0.5,-0.5235987755982988,0.04641262244879818
-0.24999998229387188,-0.16686441676323227,1.5707963267948966,3.061616997868383e-17,0.5,0.0,0.11336000280009956
-0.24999998229387188,-0.16686441676323227,1.5707963267948966,-0.12940952255126043,0.48296291314453416,-0.2617993877991494,0.031735792012188214
-0.24999998229387188,-0.16686441676323227,1.5707963267948966,-0.12940952255126043,0.48296291314453416,0.0,0.06605012188627818
-0.24999998229387188,-0.16686441676323227,1.5707963267948966,-0.12940952255126043,0.48296291314453416,-0.5235987755982988,0.09098609964465403
-0.24999998229387188,-0.16686441676323227,1.5707963267948966,-0.2499999999999999,0.43301270189221935,0.0,0.030294946511292623
-0.24999998229387188,-0.16686441676323227,1.5707963267948966,-0.2499999999999999,0.43301270189221935,-0.2617993877991494,0.06868083608250515
-0.24999998229387188,-0.16686441676323227,1.5707963267948966,-0.2499999999999999,0.43301270189221935,0.2617993877991494,0.08769835253864582
-0.24999998229387188,-0.16686441676323227,1.5707963267948966,-0.35355339059327373,0.3535533905932738,0.0,0.04583708983263849
-0.24999998229387188,-0.16686441676323227,1.5707963267948966,-0.35355339059327373,0.3535533905932738,0.2617993877991494,0.04656444208294073
-0.24999998229387188,-0.16686441676323227,1.5707963267948966,-0.35355339059327373,0.3535533905932738,0.5235987755982988,0.1135032370595399
-0.24999998229387188,-0.16686441676323227,1.5707963267948966,-0.43301270189221935,0.24999999999999997,0.2617993877991494,0.03039002584675233
-0.24999998229387188,-0.16686441676323227,1.5707963267948966,-0.43301270189221935,0.24999999999999997,0.5235987755982988,0.06560334818849115
-0.24999998229387188,-0.16686441676323227,1.5707963267948966,-0.43301270189221935,0.24999999999999997,0.0,0.0913193059364333
-0.24999998229387188,-0.16686441676323227,1.5707963267948966,-0.4829629131445341,0.1294095225512605,0.5235987755982988,0.027603329541994827
-0.24999998229387188,-0.16686441676323227,1.5707963267948966,-0.4829629131445341,0.1294095225512605,0.2617993877991494,0.06790896836054171
