push_x,push_y,push_ori,rot,trans_x,trans_y,deformation,result_points
-0.23125000298023224,-0.18125000596046448,0.0,-4.440892098500626e-16,-0.2500000000000002,-0.4330127018922192,0.07620111307217328,"[[-0.5415705442428589, -0.5994191765785217], [0.03222721442580223, -0.4840804636478424], [-0.05385725572705269, -0.1346001923084259], [-0.6195567846298218, -0.27573370933532715]]"
-0.23125000298023224,-0.18125000596046448,0.0,0.5235987755982983,-0.12940952255126031,-0.48296291314453416,0.010621165293439172,"[[-0.4135092496871948, -0.6803743839263916], [0.100373774766922, -0.3993009924888611], [-0.07644283771514893, -0.0859813541173935], [-0.5866416692733765, -0.3711210787296295]]"
-0.23125000298023224,-0.18125000596046448,0.0,0.2617993877991489,-0.12940952255126031,-0.48296291314453416,0.05495589134631467,"[[-0.4191868007183075, -0.6654829978942871], [0.12017296999692917, -0.4360315799713135], [-0.03381756320595741, -0.11034956574440002], [-0.562669038772583, -0.356810599565506]]"
-0.23125000298023224,-0.18125000596046448,0.0,0.7853981633974474,-0.12940952255126031,-0.48296291314453416,0.07090553739685548,"[[-0.4050891399383545, -0.693107008934021], [0.08210491389036179, -0.37376669049263], [-0.11555911600589752, -0.07291760295629501], [-0.6050713062286377, -0.3941422402858734]]"
-0.23125000298023224,-0.18125000596046448,0.0,0.7853981633974474,-9.184850993605148e-17,-0.5,0.02898970101158285,"[[-0.2757289707660675, -0.7101204991340637], [0.16977079212665558, -0.33034858107566833], [-0.06588898599147797, -0.0583745539188385], [-0.5091466307640076, -0.43983030319213867]]"
-0.23125000298023224,-0.18125000596046448,0.0,0.5235987755982983,-9.184850993605148e-17,-0.5,0.033654885883314285,"[[-0.2840631306171417, -0.6974096894264221], [0.196594700217247, -0.3632466793060303], [-0.016354598104953766, -0.07332693040370941], [-0.4886344075202942, -0.41679462790489197]]"
-0.23125000298023224,-0.18125000596046448,0.0,1.047197551196597,-9.184850993605148e-17,-0.5,0.09515601914445808,"[[-0.26670902967453003, -0.7205345630645752], [0.1502196490764618, -0.31429991126060486], [-0.10105405747890472, -0.056511152535676956], [-0.5204041004180908, -0.4658767879009247]]"
-0.23125000298023224,-0.18125000596046448,0.0,0.7853981633974474,0.12940952255126015,-0.4829629131445342,0.011875646014387963,"[[-0.1463894098997116, -0.6930924654006958], [0.2627502977848053, -0.27463406324386597], [0.003597978735342622, -0.024796102195978165], [-0.39991113543510437, -0.4479314982891083]]"
-0.23125000298023224,-0.18125000596046448,0.0,1.047197551196597,0.12940952255126015,-0.4829629131445342,0.054074017731447925,"[[-0.13735532760620117, -0.7035393714904785], [0.22865472733974457, -0.24527569115161896], [-0.0540282167494297, -0.022520801052451134], [-0.4172421395778656, -0.48138341307640076]]"
-0.23125000298023224,-0.18125000596046448,0.0,0.5235987755982983,0.12940952255126015,-0.4829629131445342,0.06947845812890277,"[[-0.15456710755825043, -0.6803866028785706], [0.28610891103744507, -0.2981530427932739], [0.03955588862299919, -0.03566794842481613], [-0.38404664397239685, -0.4370454251766205]]"
-0.23125000298023224,-0.18125000596046448,0.0,1.047197551196597,0.25000000000000006,-0.4330127018922193,0.02425651448204728,"[[-0.016820378601551056, -0.6536856293678284], [0.30705758929252625, -0.1627458781003952], [0.004351128824055195, 0.032135970890522], [-0.314273476600647, -0.45830923318862915]]"
-0.23125000298023224,-0.18125000596046448,0.0,0.7853981633974474,0.25000000000000006,-0.4330127018922193,0.04196739775277375,"[[-0.02586180530488491, -0.6431876420974731], [0.33859267830848694, -0.18383178114891052], [0.05017661675810814, 0.03124253638088703], [-0.3010818064212799, -0.4351794123649597]]"
-0.23125000298023224,-0.18125000596046448,0.0,1.3089969389957465,0.25000000000000006,-0.4330127018922193,0.09244427234333184,"[[-0.0046919784508645535, -0.662558376789093], [0.2868192791938782, -0.15338343381881714], [-0.025240514427423477, 0.02512212283909321], [-0.31718170642852783, -0.48299938440322876]]"
-0.23125000298023224,-0.18125000596046448,0.0,1.047197551196597,0.3535533905932737,-0.35355339059327384,0.012841655312639385,"[[0.08719044178724289, -0.5754859447479248], [0.37959444522857666, -0.0632312223315239], [0.06445110589265823, 0.1111724004149437], [-0.22055737674236298, -0.39923787117004395]]"
-0.23125000298023224,-0.18125000596046448,0.0,1.3089969389957465,0.3535533905932737,-0.35355339059327384,0.06916793564618644,"[[0.09903351962566376, -0.5833654403686523], [0.3544870615005493, -0.054889217019081116], [0.0315573588013649, 0.1019284799695015], [-0.22419658303260803, -0.4248943030834198]]"
-0.23125000298023224,-0.18125000596046448,0.0,0.7853981633974474,0.3535533905932737,-0.35355339059327384,0.07132990868574375,"[[0.07767783850431442, -0.5637946128845215], [0.400924950838089, -0.07589081674814224], [0.09200496226549149, 0.10874129831790924], [-0.2096814215183258, -0.391132652759552]]"
-0.23125000298023224,-0.18125000596046448,0.0,1.047197551196597,0.4330127018922192,-0.2500000000000002,0.028806671768719334,"[[0.166723370552063, -0.4721520245075226], [0.42628994584083557, -0.004243918228894472], [0.12614315748214722, 0.19544173777103424], [-0.1464817374944687, -0.32098186016082764]]"
-0.23125000298023224,-0.18125000596046448,0.0,1.3089969389957465,0.4330127018922192,-0.2500000000000002,0.04773991335512377,"[[0.17833863198757172, -0.4795740842819214], [0.4070282578468323, 0.005944290664047003], [0.09722179174423218, 0.19135093688964844], [-0.15235614776611328, -0.33952993154525757]]"
-0.23125000298023224,-0.18125000596046448,0.0,0.7853981633974474,0.4330127018922192,-0.2500000000000002,0.10101355383377007,"[[0.1572941094636917, -0.46055757999420166], [0.4370046854019165, 0.004134487826377153], [0.12932980060577393, 0.19223392009735107], [-0.1368343085050583, -0.3261784315109253]]"
-0.23125000298023224,-0.18125000596046448,0.0,1.3089969389957465,0.48296291314453416,-0.12940952255126034,0.06517591518977196,"[[0.22789011895656586, -0.35832494497299194], [0.4274679720401764, -0.034356020390987396], [0.17966444790363312, 0.22765131294727325], [-0.11394651234149933, -0.26871389150619507]]"
-0.23125000298023224,-0.18125000596046448,0.0,1.047197551196597,0.48296291314453416,-0.12940952255126034,0.08989454910863626,"[[0.21660403907299042, -0.35135388374328613], [0.4408365488052368, -0.03974168747663498], [0.19675327837467194, 0.22529873251914978], [-0.10514645278453827, -0.2599761486053467]]"
-0.23125000298023224,-0.18125000596046448,0.0,0.7853981633974474,0.48296291314453416,-0.12940952255126034,0.14460590781110616,"[[0.20718520879745483, -0.33993953466415405], [0.45033949613571167, -0.026373840868473053], [0.19280961155891418, 0.22536256909370422], [-0.09096408635377884, -0.27287018299102783]]"
0.0,-0.18125000596046448,0.0,-1.0471975511965979,-0.48296291314453416,-0.1294095225512604,0.02905253836557761,"[[-0.6069374084472656, -0.03553261607885361], [-0.3100810647010803, -0.5311030149459839], [-0.023434201255440712, -0.31459805369377136], [-0.27824366092681885, 0.11158313602209091]]"
0.0,-0.18125000596046448,0.0,-0.7853981633974485,-0.48296291314453416,-0.1294095225512604,0.04219187754376673,"[[-0.6237019300460815, -0.0463690422475338], [-0.27540096640586853, -0.5017036199569702], [-0.02705358900129795, -0.24191664159297943], [-0.29957422614097595, 0.10940554738044739]]"
0.0,-0.18125000596046448,0.0,-1.3089969389957472,-0.48296291314453416,-0.1294095225512604,0.053129796786142394,"[[-0.5906856656074524, -0.028100598603487015], [-0.34046727418899536, -0.5506603121757507], [-0.0328095443546772, -0.36679941415786743], [-0.254851758480072, 0.10257576406002045]]"
0.0,-0.18125000596046448,0.0,-0.7853981633974485,-0.4330127018922193,-0.25000000000000006,0.02414171285229427,"[[-0.6169975399971008, -0.19319388270378113], [-0.22003580629825592, -0.6171446442604065], [0.02243352308869362, -0.3517031669616699], [-0.33086222410202026, 0.025247160345315933]]"
0.0,-0.18125000596046448,0.0,-1.0471975511965979,-0.4330127018922193,-0.25000000000000006,0.03518639461575184,"[[-0.5934231281280518, -0.1749413013458252], [-0.2545965015888214, -0.6476653218269348], [0.027614852413535118, -0.4251655340194702], [-0.28843528032302856, 0.016740020364522934]]"
0.0,-0.18125000596046448,0.0,-0.5235987755982991,-0.4330127018922193,-0.25000000000000006,0.03700385931663275,"[[-0.6376367211341858, -0.21337014436721802], [-0.19059734046459198, -0.5779455304145813], [0.0010863824281841516, -0.27427542209625244], [-0.36541566252708435, 0.02158023603260517]]"
0.0,-0.18125000596046448,0.0,-0.5235987755982991,-0.35355339059327384,-0.35355339059327373,0.023759698655114018,"[[-0.5900205969810486, -0.3496261537075043], [-0.09846387803554535, -0.6627864837646484], [0.07189420610666275, -0.3465564250946045], [-0.3654896020889282, -0.06792354583740234]]"
0.0,-0.18125000596046448,0.0,-0.7853981633974485,-0.35355339059327384,-0.35355339059327373,0.03204466031131523,"[[-0.5630939602851868, -0.3198665976524353], [-0.11512712389230728, -0.689801037311554], [0.08292479813098907, -0.39042049646377563], [-0.31037938594818115, -0.06297298520803452]]"
0.0,-0.18125000596046448,0.0,-0.2617993877991498,-0.35355339059327384,-0.35355339059327373,0.04271861475349855,"[[-0.6041858792304993, -0.375794917345047], [-0.08355613797903061, -0.6271877288818359], [0.04230019450187683, -0.2903441786766052], [-0.40187591314315796, -0.0787089616060257]]"
0.0,-0.18125000596046448,0.0,-0.5235987755982991,-0.2500000000000002,-0.4330127018922192,0.0228278508045969,"[[-0.5052255988121033, -0.4591173827648163], [0.01381043903529644, -0.7244393229484558], [0.16260077059268951, -0.3968283236026764], [-0.32452911138534546, -0.1476985365152359]]"
0.0,-0.18125000596046448,0.0,-0.2617993877991498,-0.2500000000000002,-0.4330127018922192,0.026000543708358886,"[[-0.5175113081932068, -0.483092725276947], [0.030254162847995758, -0.6789657473564148], [0.1233353316783905, -0.3312467336654663], [-0.3575771749019623, -0.16102413833141327]]"
0.0,-0.18125000596046448,0.0,-0.7853981633974485,-0.2500000000000002,-0.4330127018922192,0.05090193735713091,"[[-0.47968876361846924, -0.43117302656173706], [-0.005468394607305527, -0.7596745491027832], [0.1770203560590744, -0.4499891698360443], [-0.26664549112319946, -0.14046302437782288]]"
0.0,-0.18125000596046448,0.0,-0.2617993877991498,-0.12940952255126031,-0.48296291314453416,0.01500897369248648,"[[-0.4136917293071747, -0.5823705196380615], [0.15372614562511444, -0.7194307446479797], [0.2353573888540268, -0.36907097697257996], [-0.33018186688423157, -0.23251351714134216]]"
0.0,-0.18125000596046448,0.0,-4.440892098500626e-16,-0.12940952255126031,-0.48296291314453416,0.025557369126686554,"[[-0.418099045753479, -0.606664776802063], [0.1605830043554306, -0.6677940487861633], [0.17714950442314148, -0.30828189849853516], [-0.35144567489624023, -0.25345340371131897]]"
0.0,-0.18125000596046448,0.0,-0.5235987755982991,-0.12940952255126031,-0.48296291314453416,0.04433185941507304,"[[-0.39733871817588806, -0.5512453317642212], [0.1420285999774933, -0.7583005428314209], [0.26559796929359436, -0.42062708735466003], [-0.27334409952163696, -0.21296706795692444]]"
0.0,-0.18125000596046448,0.0,-4.440892098500626e-16,-9.184850993605148e-17,-0.5,0.01369494013654452,"[[-0.29217708110809326, -0.6703110337257385], [0.29153013229370117, -0.6601331830024719], [0.27697840332984924, -0.3005088269710541], [-0.29489362239837646, -0.31080254912376404]]"
0.0,-0.18125000596046448,0.0,0.2617993877991489,-9.184850993605148e-17,-0.5,0.02761020303091548,"[[-0.28984498977661133, -0.7165296673774719], [0.28401994705200195, -0.6241199374198914], [0.22856217622756958, -0.2681770920753479], [-0.3428303897380829, -0.3613114655017853]]"
0.0,-0.18125000596046448,0.0,-0.2617993877991498,-9.184850993605148e-17,-0.5,0.03366434061559155,"[[-0.2857713997364044, -0.6268320679664612], [0.28881025314331055, -0.7088290452957153], [0.33125102519989014, -0.35165056586265564], [-0.2366228699684143, -0.2698943316936493]]"
0.0,-0.18125000596046448,0.0,0.2617993877991489,0.12940952255126015,-0.4829629131445342,0.012498998174063336,"[[-0.1550695300102234, -0.7241874933242798], [0.409504771232605, -0.5761842131614685], [0.31729575991630554, -0.22861482203006744], [-0.24185867607593536, -0.3752133548259735]]"
0.0,-0.18125000596046448,0.0,-4.440892098500626e-16,0.12940952255126015,-0.4829629131445342,0.03036639769092189,"[[-0.1634477972984314, -0.6599054336547852], [0.4143724739551544, -0.5991498827934265], [0.34061765670776367, -0.2475167065858841], [-0.1694594919681549, -0.3000195026397705]]"
0.0,-0.18125000596046448,0.0,0.5235987755982983,0.12940952255126015,-0.4829629131445342,0.03408071907581122,"[[-0.13992415368556976, -0.7673067450523376], [0.39493003487586975, -0.5403252243995667], [0.2541355788707733, -0.20881837606430054], [-0.27545925974845886, -0.43479952216148376]]"
0.0,-0.18125000596046448,0.0,0.5235987755982983,0.25000000000000006,-0.4330127018922193,0.015609287939148222,"[[-0.01006771158427, -0.7391811013221741], [0.503948450088501, -0.4618792235851288], [0.33203843235969543, -0.14578509330749512], [-0.1765928715467453, -0.42041853070259094]]"
0.0,-0.18125000596046448,0.0,0.2617993877991489,0.25000000000000006,-0.4330127018922193,0.01891085839930865,"[[-0.03069709800183773, -0.6830655932426453], [0.5230504274368286, -0.5014510154724121], [0.39404165744781494, -0.16583222150802612], [-0.13042660057544708, -0.33743736147880554]]"
0.0,-0.18125000596046448,0.0,0.7853981633974474,0.25000000000000006,-0.4330127018922193,0.044600708116706626,"[[0.011010841466486454, -0.7726641893386841], [0.4831475615501404, -0.4319841265678406], [0.2694080173969269, -0.14210213720798492], [-0.1901477724313736, -0.4748067855834961]]"
0.0,-0.18125000596046448,0.0,0.5235987755982983,0.3535533905932737,-0.35355339059327384,0.027655870503979427,"[[0.09250770509243011, -0.6578133702278137], [0.5867428183555603, -0.34775716066360474], [0.362665593624115, -0.06602296233177185], [-0.06957174092531204, -0.33658453822135925]]"
0.0,-0.18125000596046448,0.0,0.7853981633974474,0.3535533905932737,-0.35355339059327384,0.028707458332752563,"[[0.11845371872186661, -0.6971407532691956], [0.556232213973999, -0.31430909037590027], [0.2974751591682434, -0.06399615854024887], [-0.09306296706199646, -0.4065970182418823]]"
0.0,-0.18125000596046448,0.0,0.2617993877991489,0.3535533905932737,-0.35355339059327384,0.04554663325504572,"[[0.07532259076833725, -0.6129683256149292], [0.6026091575622559, -0.37675195932388306], [0.40809208154678345, -0.0743274837732315], [-0.03323359787464142, -0.26966622471809387]]"
0.0,-0.18125000596046448,0.0,0.7853981633974474,0.4330127018922192,-0.2500000000000002,0.027961209626414754,"[[0.20983974635601044, -0.6108968257904053], [0.6153931021690369, -0.1925385296344757], [0.33077311515808105, 0.02852041833102703], [-0.022860581055283546, -0.33643707633018494]]"
0.0,-0.18125000596046448,0.0,1.047197551196597,0.4330127018922192,-0.2500000000000002,0.034752492368699824,"[[0.24381957948207855, -0.6433718204498291], [0.5829616189002991, -0.17007282376289368], [0.2750343084335327, 0.016824917867779732], [-0.027310125529766083, -0.40787622332572937]]"
0.0,-0.18125000596046448,0.0,0.5235987755982983,0.4330127018922192,-0.2500000000000002,0.04466564712728591,"[[0.18118330836296082, -0.5682464241981506], [0.6298621296882629, -0.20785430073738098], [0.3502434194087982, 0.01842988282442093], [-0.0007318157586269081, -0.25776243209838867]]"
0.0,-0.18125000596046448,0.0,1.047197551196597,0.48296291314453416,-0.12940952255126034,0.024011987282908674,"[[0.3159931004047394, -0.5403820276260376], [0.6091840863227844, -0.03529787436127663], [0.2819322645664215, 0.1156868189573288], [0.019067274406552315, -0.3374185860157013]]"
0.0,-0.18125000596046448,0.0,0.7853981633974474,0.48296291314453416,-0.12940952255126034,0.03458846242804276,"[[0.27929767966270447, -0.5094106197357178], [0.6351817846298218, -0.05247548595070839], [0.3218000531196594, 0.12442516535520554], [0.01907270960509777, -0.26055243611335754]]"
0.0,-0.18125000596046448,0.0,1.3089969389957465,0.48296291314453416,-0.12940952255126034,0.04608361740180363,"[[0.3482412099838257, -0.5585384368896484], [0.5831929445266724, -0.026073327288031578], [0.246029794216156, 0.10009454190731049], [0.03252837061882019, -0.3868666887283325]]"
0.20624999701976776,-0.18125000596046448,0.0,-1.3089969389957472,-0.48296291314453416,-0.1294095225512604,0.0530735801948595,"[[-0.4511796832084656, -0.009590936824679375], [-0.23369546234607697, -0.3644377291202545], [0.09232547879219055, -0.2776678800582886], [-0.18351325392723083, 0.23255100846290588]]"
0.20624999701976776,-0.18125000596046448,0.0,-1.0471975511965979,-0.48296291314453416,-0.1294095225512604,0.06887591427506133,"[[-0.4640938341617584, -0.031357236206531525], [-0.22167463600635529, -0.36148643493652344], [0.08395624160766602, -0.2653617560863495], [-0.21221782267093658, 0.2263365238904953]]"
0.20624999701976776,-0.18125000596046448,0.0,-1.5707963267948966,-0.48296291314453416,-0.1294095225512604,0.093404184931841,"[[-0.4366797208786011, 0.023239299654960632], [-0.2619510889053345, -0.38189953565597534], [0.0862300768494606, -0.3008340001106262], [-0.14338070154190063, 0.23348674178123474]]"
0.20624999701976776,-0.18125000596046448,0.0,-1.0471975511965979,-0.4330127018922193,-0.25000000000000006,0.016860749570521576,"[[-0.45314186811447144, -0.005626605357974768], [-0.1703028827905655, -0.48000892996788025], [0.12939751148223877, -0.33773475885391235], [-0.1448420137166977, 0.18014709651470184]]"
0.20624999701976776,-0.18125000596046448,0.0,-1.3089969389957472,-0.4330127018922193,-0.25000000000000006,0.047831983336585636,"[[-0.4237515330314636, -0.004137471318244934], [-0.19472721219062805, -0.4978528618812561], [0.1370147466659546, -0.36517536640167236], [-0.1080925390124321, 0.1696377396583557]]"
0.20624999701976776,-0.18125000596046448,0.0,-0.7853981633974485,-0.4330127018922193,-0.25000000000000006,0.08618487478046945,"[[-0.46488821506500244, -0.0031554962042719126], [-0.16625073552131653, -0.47772300243377686], [0.1193891167640686, -0.3405575156211853], [-0.15183274447917938, 0.17462143301963806]]"
0.20624999701976776,-0.18125000596046448,0.0,-1.0471975511965979,-0.35355339059327384,-0.35355339059327373,0.019569126098523917,"[[-0.40904828906059265, -0.09194150567054749], [-0.09923861175775528, -0.5927738547325134], [0.20310132205486298, -0.4053497910499573], [-0.10074052959680557, 0.09389995038509369]]"
0.20624999701976776,-0.18125000596046448,0.0,-0.7853981633974485,-0.35355339059327384,-0.35355339059327373,0.05774177326675401,"[[-0.42689886689186096, -0.10348258912563324], [-0.08611688017845154, -0.5813936591148376], [0.1922764629125595, -0.40137237310409546], [-0.12306271493434906, 0.08957646042108536]]"
0.20624999701976776,-0.18125000596046448,0.0,-1.3089969389957472,-0.35355339059327384,-0.35355339059327373,0.0711358702469893,"[[-0.3739033341407776, -0.074406698346138], [-0.11423821747303009, -0.6017963886260986], [0.2086644321680069, -0.44055241346359253], [-0.05070335045456886, 0.08491393178701401]]"
0.20624999701976776,-0.18125000596046448,0.0,-0.7853981633974485,-0.2500000000000002,-0.4330127018922192,0.02153816325232772,"[[-0.3763594925403595, -0.22342047095298767], [0.01714673824608326, -0.661198616027832], [0.28014075756073, -0.42646947503089905], [-0.10450199991464615, 0.012412117794156075]]"
0.20624999701976776,-0.18125000596046448,0.0,-1.0471975511965979,-0.2500000000000002,-0.4330127018922192,0.033225660638868754,"[[-0.32817840576171875, -0.18717393279075623], [0.005012852139770985, -0.6726904511451721], [0.2966577708721161, -0.46727511286735535], [-0.031282514333724976, 0.01647561974823475]]"
0.20624999701976776,-0.18125000596046448,0.0,-1.3089969389957472,-0.2500000000000002,-0.4330127018922192,0.09205164369145852,"[[-0.30221182107925415, -0.1726924479007721], [-0.009559052996337414, -0.6815118193626404], [0.30339452624320984, -0.49868613481521606], [0.00948313344269991, 0.00822647474706173]]"
0.20624999701976776,-0.18125000596046448,0.0,-0.7853981633974485,-0.12940952255126031,-0.48296291314453416,0.016634287906479986,"[[-0.28617602586746216, -0.30259719491004944], [0.13997168838977814, -0.7091801166534424], [0.3854721486568451, -0.45020729303359985], [-0.034960776567459106, -0.04448708891868591]]"
0.20624999701976776,-0.18125000596046448,0.0,-0.5235987755982991,-0.12940952255126031,-0.48296291314453416,0.05545168629083965,"[[-0.30538302659988403, -0.32482001185417175], [0.15501128137111664, -0.6860541105270386], [0.3681466579437256, -0.44225722551345825], [-0.06752289086580276, -0.0548115037381649]]"
0.20624999701976776,-0.18125000596046448,0.0,-1.0471975511965979,-0.12940952255126031,-0.48296291314453416,0.060483259053021855,"[[-0.24754247069358826, -0.2676292061805725], [0.12738925218582153, -0.7213576436042786], [0.40330421924591064, -0.49004361033439636], [0.030740857124328613, -0.038739435374736786]]"
0.20624999701976776,-0.18125000596046448,0.0,-0.5235987755982991,-9.184850993605148e-17,-0.5,0.0182601207287369,"[[-0.217574805021286, -0.3977702260017395], [0.2796812057495117, -0.7121821045875549], [0.465966135263443, -0.41064074635505676], [-0.02314920723438263, -0.09472405165433884]]"
0.20624999701976776,-0.18125000596046448,0.0,-0.7853981633974485,-9.184850993605148e-17,-0.5,0.03580209560207125,"[[-0.182233989238739, -0.35035866498947144], [0.2700401544570923, -0.7270979285240173], [0.49621111154556274, -0.44640910625457764], [0.04654761403799057, -0.07220566272735596]]"
0.20624999701976776,-0.18125000596046448,0.0,-0.2617993877991498,-9.184850993605148e-17,-0.5,0.07513503960261485,"[[-0.23551899194717407, -0.4257233142852783], [0.285665363073349, -0.6946046352386475], [0.4513314664363861, -0.40811464190483093], [-0.05300873890519142, -0.11543017625808716]]"
0.20624999701976776,-0.18125000596046448,0.0,-0.5235987755982991,0.12940952255126015,-0.4829629131445342,0.020821224760520042,"[[-0.11331573873758316, -0.4247118830680847], [0.41063377261161804, -0.6928516030311584], [0.5722572803497314, -0.3709067106246948], [0.05166265740990639, -0.10481524467468262]]"
0.20624999701976776,-0.18125000596046448,0.0,-0.2617993877991498,0.12940952255126015,-0.4829629131445342,0.03284762379955118,"[[-0.13540798425674438, -0.4735025465488434], [0.4143811762332916, -0.6799362897872925], [0.5366902351379395, -0.34743809700012207], [-0.00711147952824831, -0.13776718080043793]]"
0.20624999701976776,-0.18125000596046448,0.0,-0.7853981633974485,0.12940952255126015,-0.4829629131445342,0.07271763361744536,"[[-0.09144346415996552, -0.38765376806259155], [0.4025768041610718, -0.7063210606575012], [0.5951706171035767, -0.40186935663223267], [0.10403711348772049, -0.08515482395887375]]"
0.20624999701976776,-0.18125000596046448,0.0,-0.2617993877991498,0.25000000000000006,-0.4330127018922193,0.011470704159494173,"[[-0.031000209972262383, -0.4742831587791443], [0.5365732908248901, -0.6246081590652466], [0.6276779174804688, -0.2767391800880432], [0.06321515887975693, -0.1268426477909088]]"
0.20624999701976776,-0.18125000596046448,0.0,-0.5235987755982991,0.25000000000000006,-0.4330127018922193,0.04724831083435549,"[[-0.010920674540102482, -0.41895440220832825], [0.5329126715660095, -0.6413285136222839], [0.6647377014160156, -0.3043314218521118], [0.12242461740970612, -0.08461923897266388]]"
0.20624999701976776,-0.18125000596046448,0.0,-4.440892098500626e-16,0.25000000000000006,-0.4330127018922193,0.05664426206372658,"[[-0.040925029665231705, -0.515356183052063], [0.5364154577255249, -0.6120437383651733], [0.6006662845611572, -0.26962465047836304], [0.027700230479240417, -0.16195504367351532]]"
0.20624999701976776,-0.18125000596046448,0.0,-4.440892098500626e-16,0.3535533905932737,-0.35355339059327384,0.022663137553314564,"[[0.05748247355222702, -0.4939839839935303], [0.6418328881263733, -0.5300366282463074], [0.6617092490196228, -0.17201469838619232], [0.07943390309810638, -0.13484835624694824]]"
0.20624999701976776,-0.18125000596046448,0.0,-0.2617993877991498,0.3535533905932737,-0.35355339059327384,0.03324296391510091,"[[0.06310902535915375, -0.44581007957458496], [0.6423356533050537, -0.5410614013671875], [0.696374237537384, -0.184725821018219], [0.11965833604335785, -0.09022712707519531]]"
0.20624999701976776,-0.18125000596046448,0.0,0.2617993877991489,0.3535533905932737,-0.35355339059327384,0.07628462397552409,"[[0.05580476298928261, -0.5358141660690308], [0.6397372484207153, -0.513041079044342], [0.636366605758667, -0.17332428693771362], [0.05358000844717026, -0.1759464144706726]]"
0.20624999701976776,-0.18125000596046448,0.0,-4.440892098500626e-16,0.4330127018922192,-0.2500000000000002,0.019844121873431923,"[[0.13660544157028198, -0.4543002247810364], [0.7246924042701721, -0.41650140285491943], [0.6977916955947876, -0.05705069378018379], [0.11505343019962311, -0.09495321661233902]]"
0.20624999701976776,-0.18125000596046448,0.0,0.2617993877991489,0.4330127018922192,-0.2500000000000002,0.03714492348663303,"[[0.14095516502857208, -0.4977228045463562], [0.7193729281425476, -0.40866610407829285], [0.6640536785125732, -0.056201301515102386], [0.0873836874961853, -0.14180970191955566]]"
